Row ID,Customer Name,Customer Segment,Order ID,Number of Records,Order Date,Order Priority,Order Quantity,Order Discount,Product Category,Product Container,Product Name,Product Sub-Category,Unit Price,Product Base Margin,Sales,Profit,Ship Date,Ship Mode,Shipping Cost,City,State,Region,Zip Code,Reached on Time
6197,Valerie Dominguez,Corporate,43906,1,2/8/2015,High,50,0.04,Technology,Small Box,Keytronic French Keyboard,Computer Peripherals,73.98,0.65,3601.07,174.8,2/9/2015,Regular Air,14.52,Ormond Beach,Florida,South,32174,0
6198,Anne Pryor,Corporate,43907,1,7/18/2015,Critical,42,0.00,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,31.76,0.65,1392.77,-1981.551,7/20/2015,Delivery Truck,45.51,Utica,New York,East,13501,0
6199,Chloris Kastensmidt,Consumer,43909,1,1/7/2012,High,46,0.08,Office Supplies,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders and Binder Accessories,15.99,0.37,737.25,-199.134,1/8/2012,Regular Air,13.18,Las Vegas,Nevada,West,89115,0
6200,Tamara Manning,Corporate,43911,1,1/14/2012,Medium,29,0.06,Furniture,Large Box,Telescoping Adjustable Floor Lamp,Office Furnishings,19.99,0.60,577.89,-53.89,1/14/2012,Regular Air,11.17,Post Falls,Idaho,West,83854,0
6201,Tamara Manning,Corporate,43911,1,1/14/2012,Medium,36,0.00,Technology,Jumbo Drum,Panasonic KX-P1131 Dot Matrix Printer,Office Machines,264.98,0.58,9920.85,2685.19,1/15/2012,Delivery Truck,17.86,Post Falls,Idaho,West,83854,0
6202,Tamara Manning,Corporate,43911,1,1/14/2012,Medium,23,0.06,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Chairs & Chairmats,320.98,0.57,7484.31,1278.45,1/16/2012,Delivery Truck,58.95,Rexburg,Idaho,West,83440,0
6203,Carl Weiss,Consumer,43936,1,3/13/2013,Critical,42,0.08,Office Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,Pens & Art Supplies,15.94,0.55,670.65,41.66,3/14/2013,Regular Air,5.45,Columbus,Mississippi,South,39701,0
6204,Anne Pryor,Consumer,43940,1,2/21/2013,Critical,12,0.09,Technology,Small Box,2160i,Telephones and Communication,200.99,0.59,1940.21,-215.336,2/22/2013,Regular Air,4.2,Utica,New York,East,13501,0
6205,Anne Pryor,Consumer,43940,1,2/21/2013,Critical,44,0.08,Office Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,Pens & Art Supplies,40.97,0.59,1717.21,176.13,2/22/2013,Regular Air,8.99,Valley Stream,New York,East,11580,0
6206,Chris Cortes,Consumer,43972,1,3/16/2013,Low,12,0.00,Technology,Small Box,8260,Telephones and Communication,65.99,0.58,714.391,-62.326,3/18/2013,Regular Air,8.99,Bristol,Connecticut,East,6010,0
6207,Harold Dahlen,Corporate,43974,1,9/16/2012,Not Specified,8,0.03,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Envelopes,7.64,0.36,64.23,15.83,9/17/2012,Regular Air,1.39,South Lake Tahoe,California,West,96150,0
6208,Dan Campbell,Small Business,44000,1,10/4/2015,Not Specified,18,0.05,Office Supplies,Small Box,Xerox 1927,Paper,4.28,0.40,85.03,-75.31,10/4/2015,Regular Air,6.72,Augusta,Maine,East,4330,0
6209,Dan Campbell,Small Business,44000,1,10/4/2015,Not Specified,17,0.06,Office Supplies,Small Box,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,7.1,0.39,119.51,-51.3015,10/4/2015,Regular Air,6.05,Hemet,California,West,92544,1
6210,Dan Campbell,Small Business,44000,1,10/4/2015,Not Specified,19,0.05,Furniture,Small Box,"Seth Thomas 13 1/2"" Wall Clock",Office Furnishings,17.78,0.54,332.38,89.95,10/5/2015,Regular Air,5.03,Hemet,California,West,92544,0
6211,Dan Campbell,Small Business,44000,1,10/4/2015,Not Specified,15,0.00,Office Supplies,Small Box,Staples Colored Interoffice Envelopes,Envelopes,30.98,0.36,502.8,-19.1,10/4/2015,Regular Air,19.51,Wallingford,Connecticut,East,6492,0
6212,John Lee,Corporate,44002,1,2/7/2012,Medium,46,0.05,Office Supplies,Small Box,Xerox 1923,Paper,6.68,0.37,320.93,-66.48,2/9/2012,Regular Air,5.66,Little Rock,Arkansas,South,72209,0
6213,John Lee,Corporate,44002,1,2/7/2012,Medium,14,0.03,Office Supplies,Small Box,Portfile® Personal File Boxes,Storage & Organization,17.7,0.59,261.85,-52.33,2/7/2012,Regular Air,9.47,Little Rock,Arkansas,South,72209,0
6214,Maris LaWare,Home Office,44003,1,11/17/2014,Low,38,0.09,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,5.34,0.38,202.42,0.8585,11/21/2014,Regular Air,2.99,Pasadena,California,West,91104,1
6215,Shaun Chance,Corporate,44005,1,9/3/2013,Medium,7,0.02,Technology,Small Box,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,99.99,0.52,733.36,-270.48,9/4/2013,Regular Air,19.99,Idaho Falls,Idaho,West,83402,0
6216,Nathan Cano,Consumer,44007,1,5/30/2014,Medium,50,0.07,Office Supplies,Wrap Bag,Newell 315,Pens & Art Supplies,5.98,0.60,281.81,42.45,5/30/2014,Regular Air,0.96,Edina,Minnesota,Central,55410,1
6217,Keith Herrera,Corporate,44033,1,1/10/2015,Critical,45,0.03,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,124.49,0.63,5811.97,-434.148,1/12/2015,Delivery Truck,51.94,Newark,New Jersey,East,7101,0
6218,Alan Haines,Consumer,44036,1,1/11/2015,High,40,0.01,Office Supplies,Wrap Bag,Newell 312,Pens & Art Supplies,5.84,0.55,250.13,61.97,1/13/2015,Express Air,1.2,Tonawanda,New York,East,14150,1
6219,Carlos Soltero,Consumer,44037,1,6/28/2015,High,39,0.07,Furniture,Small Pack,"Executive Impressions 14""",Office Furnishings,22.23,0.41,835.55,326.43,6/30/2015,Regular Air,5.08,Bloomington,Indiana,Central,47401,0
6220,Carlos Soltero,Consumer,44037,1,6/28/2015,High,38,0.07,Technology,Small Pack,Accessory2,Telephones and Communication,55.99,0.55,1799.6115,557.595,6/30/2015,Regular Air,1.25,Bloomington,Indiana,Central,47401,0
6221,Theresa Swint,Consumer,44064,1,3/3/2013,Medium,43,0.07,Office Supplies,Small Box,Staples 1 Part Blank Computer Paper,Paper,11.34,0.36,468.48,-213.49,3/5/2013,Express Air,11.25,Riverview,Florida,South,33569,0
6222,Theresa Swint,Consumer,44064,1,3/3/2013,Medium,23,0.05,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,11.66,0.59,284.14,-104.18,3/6/2013,Regular Air,8.99,Riverview,Florida,South,33569,0
6223,Keith Herrera,Small Business,44065,1,7/3/2013,Low,23,0.01,Technology,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,Office Machines,80.97,0.37,1914.16,128.43,7/10/2013,Delivery Truck,33.6,Newark,New Jersey,East,7101,1
6224,Elizabeth Moffitt,Consumer,44069,1,1/2/2012,Critical,16,0.09,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Paper,9.11,0.40,137.63,26.71,1/4/2012,Express Air,2.15,Montebello,California,West,90640,0
6225,Elizabeth Moffitt,Consumer,44069,1,1/2/2012,Critical,43,0.08,Office Supplies,Wrap Bag,White GlueTop Scratch Pads,Paper,15.04,0.39,614.8,247.79,1/2/2012,Regular Air,1.97,Montebello,California,West,90640,0
6226,Frank Price,Corporate,44071,1,4/15/2015,Not Specified,19,0.08,Office Supplies,Small Box,"DXL™ Angle-View Binders with Locking Rings, Black",Binders and Binder Accessories,5.99,0.38,110.67,-43.746,4/16/2015,Regular Air,4.92,Chicago,Illinois,Central,60623,1
6227,Frank Price,Corporate,44071,1,4/15/2015,Not Specified,20,0.00,Technology,Small Box,8260,Telephones and Communication,65.99,0.58,1163.123,83.835,4/16/2015,Regular Air,8.99,Chicago,Illinois,Central,60623,0
6228,John Grady,Corporate,44098,1,1/27/2013,Low,1,0.01,Office Supplies,Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",3.14,0.84,5.06,-2.64,1/31/2013,Regular Air,1.92,Walker,Michigan,Central,49534,0
6229,Alan Schoenberger,Corporate,44099,1,3/12/2015,Medium,34,0.10,Office Supplies,Small Box,Ibico Ibimaster 300 Manual Binding System,Binders and Binder Accessories,367.99,0.40,11823.52,4592.737,3/14/2015,Regular Air,19.99,Napa,California,West,94559,1
6230,Alan Schoenberger,Corporate,44099,1,3/12/2015,Medium,19,0.10,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,4.24,0.35,80.81,-67.459,3/14/2015,Regular Air,5.41,Napa,California,West,94559,0
6231,Mark Packer,Small Business,44133,1,1/6/2013,High,35,0.06,Furniture,Wrap Bag,"Master Big Foot® Doorstop, Beige",Office Furnishings,5.28,0.54,181.15,-46.68,1/7/2013,Regular Air,3.96,Chula Vista,California,West,91911,0
6232,Gary McGarr,Home Office,44134,1,10/30/2012,High,35,0.05,Furniture,Small Pack,"Executive Impressions 12"" Wall Clock",Office Furnishings,17.67,0.47,620.02,50.04,11/1/2012,Regular Air,8.99,Camp Springs,Maryland,East,20746,0
6233,Julie Creighton,Corporate,44162,1,3/19/2013,High,46,0.04,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,0.57,507.64,42.76,3/20/2013,Regular Air,3.37,Bettendorf,Iowa,Central,52722,0
6234,Jim Epp,Small Business,44167,1,1/30/2015,Critical,23,0.08,Office Supplies,Small Box,Letter Size Cart,Storage & Organization,142.86,0.56,3194.05,608.52,1/31/2015,Regular Air,19.99,Burke,Virginia,South,22015,1
6235,Cynthia Delaney,Corporate,44196,1,8/22/2012,Not Specified,12,0.09,Technology,Small Box,3390,Telephones and Communication,65.99,0.57,653.786,-83.468,8/23/2012,Regular Air,5.31,Dundalk,Maryland,East,21222,0
6236,Cynthia Delaney,Corporate,44196,1,8/22/2012,Not Specified,10,0.01,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,5.18,0.36,56.91,7.5,8/24/2012,Regular Air,2.04,Texarkana,Arkansas,South,71854,0
6237,Cynthia Arntzen,Small Business,44197,1,1/20/2012,High,27,0.02,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,140.98,0.65,3970.33,-229.79,1/23/2012,Delivery Truck,53.48,Allen,Texas,Central,75002,0
6238,Greg Matthias,Home Office,44198,1,1/4/2014,Critical,35,0.04,Technology,Small Pack,Accessory39,Telephones and Communication,20.99,0.81,625.9485,-87.021,1/4/2014,Express Air,3.3,Englewood,Colorado,West,80112,0
6239,Seth Vernon,Home Office,44199,1,3/4/2015,Low,12,0.04,Office Supplies,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,3.95,0.53,50.69,-6.33,3/8/2015,Regular Air,2,Dodge City,Kansas,Central,67801,0
6240,Natalie Webber,Corporate,44224,1,8/9/2013,High,32,0.10,Technology,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",Computer Peripherals,6.48,0.71,198.7,-62.13,8/10/2013,Regular Air,2.74,Miami,Florida,South,33142,1
6241,Nora Price,Small Business,44225,1,4/3/2012,High,29,0.00,Furniture,Medium Box,Deflect-o Glass Clear Studded Chair Mats,Office Furnishings,62.18,0.63,1958.32,632.29,4/5/2012,Regular Air,10.84,Rye,New York,East,10580,0
6242,Erin Smith,Home Office,44229,1,5/14/2013,Medium,39,0.02,Office Supplies,Wrap Bag,*Staples* Highlighting Markers,Pens & Art Supplies,4.84,0.52,185.69,50.16,5/14/2013,Regular Air,0.71,Leander,Texas,Central,78641,0
6243,Alex Avila,Home Office,44231,1,11/3/2012,Not Specified,11,0.04,Furniture,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,0.62,1865.94,116.1,11/5/2012,Delivery Truck,30,Manhattan,Kansas,Central,66502,0
6244,Alex Avila,Home Office,44231,1,11/3/2012,Not Specified,43,0.01,Technology,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Computer Peripherals,17.98,0.79,784.72,-87.96,11/5/2012,Regular Air,4,Manhattan,Kansas,Central,66502,0
6245,Alex Avila,Home Office,44231,1,11/3/2012,Not Specified,24,0.06,Technology,Small Box,5185,Telephones and Communication,115.99,0.58,2343.076,311.643,11/4/2012,Regular Air,8.99,Manhattan,Kansas,Central,66502,0
6246,Sally Knutson,Corporate,44256,1,11/19/2014,Low,39,0.09,Office Supplies,Wrap Bag,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,8.01,0.40,301.36,48.45,11/28/2014,Regular Air,2.87,Marshalltown,Iowa,Central,50158,1
6247,Sally Knutson,Corporate,44256,1,11/19/2014,Low,17,0.08,Office Supplies,Small Box,Xerox 226,Paper,6.48,0.37,114.28,-38.72,11/24/2014,Regular Air,5.84,Mason City,Iowa,Central,50401,1
6248,Sally Knutson,Corporate,44256,1,11/19/2014,Low,49,0.10,Office Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,Pens & Art Supplies,40.97,0.59,1889.04,182.15,11/26/2014,Express Air,8.99,Mason City,Iowa,Central,50401,1
6249,Juliana Krohn,Corporate,44261,1,3/23/2015,High,31,0.01,Office Supplies,Small Box,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,420.98,0.35,13064.06,5979.563,3/25/2015,Express Air,19.99,San Francisco,California,West,94110,0
6250,Juliana Krohn,Corporate,44261,1,3/23/2015,High,34,0.05,Furniture,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,140.98,0.77,4771.89,-427.99,3/25/2015,Delivery Truck,36.09,San Francisco,California,West,94110,0
6251,Juliana Krohn,Corporate,44261,1,3/23/2015,High,1,0.05,Technology,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Office Machines,3502.14,0.57,3360.3,-7961.4309,3/24/2015,Delivery Truck,8.73,San Francisco,California,West,94110,0
6252,Juliana Krohn,Corporate,44261,1,3/23/2015,High,10,0.07,Technology,Wrap Bag,Accessory41,Telephones and Communication,35.99,0.38,306.663,-17.413,3/26/2015,Regular Air,5.99,San Francisco,California,West,94110,0
6253,Peter Fuller,Corporate,44290,1,3/21/2013,Medium,49,0.06,Furniture,Small Pack,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Office Furnishings,10.4,0.51,508.38,4.68,3/23/2013,Regular Air,5.4,Augusta,Georgia,South,30904,0
6254,Peter Fuller,Corporate,44290,1,3/21/2013,Medium,28,0.01,Office Supplies,Small Box,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,9.06,0.40,281.09,-114.58,3/23/2013,Regular Air,9.86,Augusta,Georgia,South,30904,0
6255,Peter Fuller,Corporate,44290,1,3/21/2013,Medium,41,0.02,Office Supplies,Small Box,Xerox 229,Paper,6.48,0.37,276.65,-75.28,3/23/2013,Regular Air,5.87,Augusta,Georgia,South,30904,0
6256,Frank Atkinson,Corporate,44292,1,6/14/2014,Not Specified,1,0.00,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,5.18,0.36,10.48,-3.78,6/15/2014,Express Air,2.04,Medford,MA,East,2153,0
6257,Grace Kelly,Consumer,44294,1,6/3/2012,Low,15,0.09,Office Supplies,Small Box,Xerox 1993,Paper,6.48,0.36,107.86,-85.29,6/10/2012,Express Air,9.68,American Fork,Utah,West,84003,0
6258,Grace Kelly,Consumer,44294,1,6/3/2012,Low,13,0.09,Office Supplies,Jumbo Drum,"Tennsco Lockers, Sand",Storage & Organization,20.98,0.61,305.6,-445.77,6/3/2012,Delivery Truck,45,American Fork,Utah,West,84003,0
6259,Grace Kelly,Consumer,44294,1,6/3/2012,Low,8,0.04,Technology,Small Box,SC-3160,Telephones and Communication,65.99,0.59,447.0405,-206.151,6/5/2012,Regular Air,8.99,American Fork,Utah,West,84003,0
6260,Alex Russell,Home Office,44295,1,1/23/2013,Medium,47,0.07,Technology,Small Box,StarTAC 7797,Telephones and Communication,115.99,0.55,4524.907,1464.867,1/25/2013,Regular Air,2.5,Mcminnville,Oregon,West,97128,0
6261,Sally Knutson,Corporate,44320,1,4/29/2012,Medium,49,0.10,Furniture,Large Box,Laminate Occasional Tables,Tables,154.13,0.68,7002.08,-1640.511,4/30/2012,Regular Air,69,Mason City,Iowa,Central,50401,0
6262,Max Jones,Home Office,44322,1,10/12/2014,Not Specified,15,0.10,Office Supplies,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",Storage & Organization,42.76,0.00,600.8,43.55,10/14/2014,Regular Air,6.22,State College,Pennsylvania,East,16801,0
6263,Barry Weirich,Corporate,44323,1,8/7/2015,Medium,27,0.09,Technology,Jumbo Drum,Okidata ML591 Wide Format Dot Matrix Printer,Office Machines,810.98,0.56,21320.58,5381.02,8/9/2015,Delivery Truck,16.06,Foster City,California,West,94404,0
6264,Maribeth Schnelling,Corporate,44325,1,2/10/2012,Medium,44,0.00,Furniture,Small Box,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,20.28,0.47,951.33,-60.66,2/12/2012,Regular Air,14.39,Fort Lauderdale,Florida,South,33311,0
6265,Jeremy Farry,Small Business,44352,1,9/15/2012,Not Specified,25,0.06,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,3.29,0.40,81.76,8.53,9/17/2012,Regular Air,1.35,Bethpage,New York,East,11714,0
6266,Cynthia Delaney,Home Office,44358,1,4/1/2013,High,22,0.00,Furniture,Jumbo Box,Hon Rectangular Conference Tables,Tables,227.55,0.68,5288.89,547.0362,4/3/2013,Delivery Truck,32.48,Dundalk,Maryland,East,21222,0
6267,Keith Dawkins,Home Office,44359,1,11/29/2013,High,19,0.10,Office Supplies,Wrap Bag,Zebra Zazzle Fluorescent Highlighters,Pens & Art Supplies,6.08,0.51,113.2,24.83,12/1/2013,Regular Air,0.91,Paragould,Arkansas,South,72450,1
6268,Chris Selesnick,Home Office,44386,1,4/9/2015,Medium,27,0.10,Office Supplies,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,4.91,0.38,129.06,-75.1295,4/11/2015,Regular Air,4.97,Spring,Texas,Central,77373,1
6269,Chris Selesnick,Home Office,44386,1,4/9/2015,Medium,43,0.01,Technology,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,28.48,0.40,1236.64,518.81,4/11/2015,Regular Air,1.99,Spring,Texas,Central,77373,1
6270,Erica Bern,Corporate,44387,1,2/4/2012,Low,50,0.07,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,29.89,0.50,1441.57,475.26,2/9/2012,Express Air,1.99,Granger,Indiana,Central,46530,0
6271,Erica Bern,Corporate,44387,1,2/4/2012,Low,20,0.03,Office Supplies,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,8.34,0.40,173.09,-6.71,2/8/2012,Regular Air,4.82,Granger,Indiana,Central,46530,0
6272,Noel Staavos,Home Office,44390,1,12/3/2013,Not Specified,32,0.03,Furniture,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Office Furnishings,99.23,0.35,3234.1,2033.5,12/5/2013,Regular Air,8.99,Corsicana,Texas,Central,75109,1
6273,Ann Steele,Corporate,44391,1,1/10/2012,Not Specified,16,0.02,Office Supplies,Small Box,Xerox 1996,Paper,6.48,0.37,112.81,-85.23,1/11/2012,Regular Air,9.17,Lehi,Utah,West,84043,0
6274,Thais Sissman,Corporate,44422,1,4/13/2015,Medium,1,0.00,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,10.89,0.59,15.72,-6.1,4/15/2015,Regular Air,4.5,Port Charlotte,Florida,South,33952,1
6275,Thais Sissman,Corporate,44422,1,4/13/2015,Medium,36,0.08,Office Supplies,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,8.69,0.39,313.83,56.78,4/15/2015,Regular Air,2.99,Port Charlotte,Florida,South,33952,0
6276,Thais Sissman,Corporate,44422,1,4/13/2015,Medium,11,0.04,Technology,Wrap Bag,Accessory21,Telephones and Communication,20.99,0.37,201.5945,32.31,4/15/2015,Regular Air,0.99,Port Charlotte,Florida,South,33952,0
6277,Nona Balk,Corporate,44423,1,7/29/2015,Critical,39,0.08,Furniture,Small Box,"Eldon® 200 Class™ Desk Accessories, Burgundy",Office Furnishings,6.28,0.43,248.64,-69.27,7/30/2015,Regular Air,5.29,Oxford,Alabama,South,36203,0
6278,Raymond Fair,Small Business,44448,1,4/13/2012,Critical,28,0.02,Technology,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,33.98,0.45,951.06,331.27,4/15/2012,Regular Air,1.99,South Burlington,Vermont,East,5403,0
6279,Sean Wendt,Corporate,44450,1,10/9/2013,Critical,14,0.07,Technology,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",Computer Peripherals,17.48,0.45,243.23,35.33,10/10/2013,Regular Air,1.99,Minnetonka,Minnesota,Central,55345,1
6280,Sean Wendt,Corporate,44450,1,10/9/2013,Critical,24,0.03,Technology,Small Box,StarTAC Analog,Telephones and Communication,65.99,0.60,1326.51,58.167,10/9/2013,Regular Air,8.99,Minnetonka,Minnesota,Central,55345,1
6281,Eva Jacobs,Home Office,44451,1,9/11/2014,Low,4,0.08,Office Supplies,Small Box,Avery Reinforcements for Hole-Punch Pages,Binders and Binder Accessories,1.98,0.40,12.49,-13.501,9/15/2014,Regular Air,4.77,Castle Rock,Colorado,West,80104,1
6282,Khloe Miller,Home Office,44451,1,9/11/2014,Critical,4,0.07,Furniture,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,22.98,0.51,103.9,-19.26,9/13/2014,Express Air,7.58,Saint Clair Shores,Michigan,Central,48080,0
6283,Susan Pistek,Home Office,44452,1,12/9/2014,Not Specified,50,0.07,Office Supplies,Small Box,Xerox 213,Paper,6.48,0.37,330.27,-195.57,12/11/2014,Regular Air,7.86,New Orleans,Louisiana,South,70117,0
6284,Vivek Sundaresam,Home Office,44480,1,5/12/2013,Medium,25,0.10,Office Supplies,Small Box,Xerox 1940,Paper,54.96,0.36,1321.55,448.24,5/14/2013,Regular Air,10.75,Baltimore,Maryland,East,21215,0
6285,Tom Prescott,Small Business,44486,1,7/9/2015,Critical,36,0.09,Office Supplies,Small Box,Xerox 1899,Paper,5.78,0.36,198.1,-66.93,7/12/2015,Regular Air,4.96,Eagle,Idaho,West,83616,1
6286,Helen Wasserman,Corporate,44487,1,9/11/2012,Critical,4,0.09,Furniture,Small Box,"Eldon® 200 Class™ Desk Accessories, Burgundy",Office Furnishings,6.28,0.43,28.15,-10.09,9/12/2012,Regular Air,5.29,Elmira,New York,East,14901,0
6287,Helen Wasserman,Corporate,44487,1,9/11/2012,Critical,37,0.03,Office Supplies,Small Box,Eldon® Gobal File Keepers,Storage & Organization,15.14,0.81,558.77,-92.87,9/13/2012,Regular Air,4.53,Elmira,New York,East,14901,0
6288,Andrew Roberts,Small Business,44516,1,6/29/2014,Critical,17,0.06,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,3.28,0.56,57.96,-47.32,6/29/2014,Regular Air,3.97,Richland,Washington,West,99352,0
6289,Christy Brittain,Consumer,44517,1,4/23/2012,Medium,5,0.03,Office Supplies,Small Box,Xerox 1954,Paper,5.28,0.40,32.5,-16.67,4/24/2012,Regular Air,5.61,Santa Rosa,California,West,95404,0
6290,Dorothy Wardle,Corporate,44519,1,5/19/2013,High,48,0.03,Office Supplies,Small Box,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Binders and Binder Accessories,4.57,0.37,224.58,-144.762,5/20/2013,Regular Air,5.42,Skokie,Illinois,Central,60076,0
6291,Dorothy Wardle,Corporate,44519,1,5/19/2013,High,34,0.07,Office Supplies,Small Box,Laser & Ink Jet Business Envelopes,Envelopes,10.67,0.39,365.77,155.69,5/20/2013,Regular Air,1.39,Skokie,Illinois,Central,60076,0
6292,Dorothy Wardle,Corporate,44519,1,5/19/2013,High,34,0.01,Technology,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,442.14,0.56,16073.03,5386.32,5/20/2013,Delivery Truck,14.7,Skokie,Illinois,Central,60076,0
6293,Vivek Sundaresam,Home Office,44546,1,3/24/2013,Critical,15,0.05,Office Supplies,Wrap Bag,"OIC Colored Binder Clips, Assorted Sizes",Rubber Bands,3.58,0.36,55.2,4.26,3/25/2013,Regular Air,1.63,Bethesda,Maryland,East,20814,0
6294,Bill Shonely,Small Business,44549,1,1/22/2015,Medium,5,0.08,Office Supplies,Small Box,Round Ring Binders,Binders and Binder Accessories,2.08,0.38,11.25,-4.9565,1/23/2015,Regular Air,1.49,Long Beach,California,West,90805,1
6295,Greg Guthrie,Small Business,44576,1,12/25/2012,Not Specified,38,0.01,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,124.49,0.63,5016.25,-189.34929,12/26/2012,Delivery Truck,51.94,Lafayette,Indiana,Central,47905,0
6296,Greg Matthias,Small Business,44576,1,12/25/2012,Not Specified,30,0.02,Technology,Small Box,3390,Telephones and Communication,65.99,0.57,1653.607,294.966,12/26/2012,Regular Air,5.31,Fort Collins,Colorado,West,80525,0
6297,Clytie Kelty,Small Business,44579,1,6/3/2014,Not Specified,19,0.10,Furniture,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",Chairs & Chairmats,218.08,0.57,3896.39,755.28,6/4/2014,Regular Air,18.06,Altoona,Pennsylvania,East,16602,0
6298,Deanra Eno,Corporate,44583,1,10/4/2012,Low,6,0.10,Office Supplies,Small Box,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Appliances,2.22,0.55,17.59,-19.74,10/9/2012,Regular Air,5,Boston,MA,East,2108,0
6299,Deanra Eno,Corporate,44583,1,10/4/2012,Low,21,0.02,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,14.2,0.46,315.07,95,10/6/2012,Regular Air,5.3,North Arlington,New Jersey,East,7031,0
6300,Michael Oakman,Small Business,44609,1,6/18/2014,Low,28,0.08,Office Supplies,Wrap Bag,Prismacolor Color Pencil Set,Pens & Art Supplies,19.84,0.44,525.4,126.49,6/23/2014,Regular Air,4.1,Margate,Florida,South,33063,1
6301,Michael Oakman,Small Business,44609,1,6/18/2014,Low,37,0.04,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,1.48,0.37,61.77,12.65,6/22/2014,Express Air,0.7,Margate,Florida,South,33063,0
6302,Hunter Lopez,Consumer,44610,1,3/10/2014,High,31,0.07,Office Supplies,Small Box,Avery 506,Labels,4.13,0.39,127.9,54.21,3/10/2014,Regular Air,0.5,Hopkins,Minnesota,Central,55305,1
6303,Dean Braden,Corporate,44612,1,3/13/2014,High,6,0.06,Technology,Small Pack,Accessory8,Telephones and Communication,85.99,0.39,428.723,-147.719,3/15/2014,Regular Air,1.25,Burleson,Texas,Central,76028,1
6304,Neoma Murray,Small Business,44613,1,8/30/2013,High,34,0.07,Office Supplies,Small Box,Xerox 1934,Paper,55.98,0.36,1911.69,939.43,8/31/2013,Regular Air,5.15,Smyrna,Georgia,South,30080,0
